state,district,month,age_0_5,age_5_17,age_18_greater,total_enrollments,child_enrolment_ratio,teen_enrolment_ratio,adult_enrolment_ratio,risk_score
Arunachal Pradesh,East Siang,2025-10,21,21,0,42,0.5,0.5,0.0,0.44999999999999996
Arunachal Pradesh,East Siang,2025-11,23,29,2,54,0.42592592592592593,0.5370370370370371,0.037037037037037035,0.42037037037037034
Arunachal Pradesh,East Siang,2025-12,7,9,0,16,0.4375,0.5625,0.0,0.43125
Arunachal Pradesh,Kamle,2025-09,2,18,0,20,0.1,0.9,0.0,0.33
Arunachal Pradesh,Kamle,2025-10,0,1,0,1,0.0,1.0,0.0,0.3
Arunachal Pradesh,Kamle,2025-11,0,5,2,7,0.0,0.7142857142857143,0.2857142857142857,0.24285714285714285
Arunachal Pradesh,Kamle,2025-12,1,1,0,2,0.5,0.5,0.0,0.44999999999999996
Arunachal Pradesh,Kra Daadi,2025-09,7,27,0,34,0.20588235294117646,0.7941176470588235,0.0,0.36176470588235293
Arunachal Pradesh,Kra Daadi,2025-10,7,15,0,22,0.3181818181818182,0.6818181818181818,0.0,0.3954545454545454
Arunachal Pradesh,Kra Daadi,2025-11,3,9,4,16,0.1875,0.5625,0.25,0.30625
Arunachal Pradesh,Kra Daadi,2025-12,1,8,0,9,0.1111111111111111,0.8888888888888888,0.0,0.3333333333333333
Arunachal Pradesh,Kurung Kumey,2025-09,7,19,0,26,0.2692307692307692,0.7307692307692307,0.0,0.38076923076923075
Arunachal Pradesh,Kurung Kumey,2025-10,7,11,0,18,0.3888888888888889,0.6111111111111112,0.0,0.4166666666666667
Arunachal Pradesh,Kurung Kumey,2025-11,3,12,12,27,0.1111111111111111,0.4444444444444444,0.4444444444444444,0.24444444444444446
Arunachal Pradesh,Kurung Kumey,2025-12,2,2,0,4,0.5,0.5,0.0,0.44999999999999996
Arunachal Pradesh,Leparada,2025-09,0,1,0,1,0.0,1.0,0.0,0.3
Arunachal Pradesh,Leparada,2025-11,0,0,1,1,0.0,0.0,1.0,0.1
Arunachal Pradesh,Leparada,2025-12,0,1,0,1,0.0,1.0,0.0,0.3
Arunachal Pradesh,Lohit,2025-09,30,18,0,48,0.625,0.375,0.0,0.4875
Arunachal Pradesh,Lohit,2025-10,18,23,0,41,0.43902439024390244,0.5609756097560976,0.0,0.4317073170731708
Arunachal Pradesh,Lohit,2025-11,17,11,1,29,0.5862068965517241,0.3793103448275862,0.034482758620689655,0.4689655172413793
Arunachal Pradesh,Lohit,2025-12,37,11,0,48,0.7708333333333334,0.22916666666666666,0.0,0.53125
Arunachal Pradesh,Longding,2025-07,46,322,33,401,0.11471321695760599,0.8029925187032418,0.08229426433915212,0.3179551122194514
Arunachal Pradesh,Longding,2025-09,61,269,0,330,0.18484848484848485,0.8151515151515152,0.0,0.35545454545454547
Arunachal Pradesh,Longding,2025-10,12,59,0,71,0.16901408450704225,0.8309859154929577,0.0,0.35070422535211265
Arunachal Pradesh,Longding,2025-11,17,63,4,84,0.20238095238095238,0.75,0.047619047619047616,0.35119047619047616
Arunachal Pradesh,Longding,2025-12,5,6,0,11,0.45454545454545453,0.5454545454545454,0.0,0.4363636363636363
Arunachal Pradesh,Lower Dibang Valley,2025-09,24,19,0,43,0.5581395348837209,0.4418604651162791,0.0,0.46744186046511627
Arunachal Pradesh,Lower Dibang Valley,2025-10,17,11,0,28,0.6071428571428571,0.39285714285714285,0.0,0.4821428571428571
Arunachal Pradesh,Lower Dibang Valley,2025-11,7,14,2,23,0.30434782608695654,0.6086956521739131,0.08695652173913043,0.3739130434782609
Arunachal Pradesh,Lower Dibang Valley,2025-12,10,5,0,15,0.6666666666666666,0.3333333333333333,0.0,0.49999999999999994
Arunachal Pradesh,Lower Siang,2025-09,6,6,0,12,0.5,0.5,0.0,0.44999999999999996
Arunachal Pradesh,Lower Siang,2025-10,0,4,0,4,0.0,1.0,0.0,0.3
Arunachal Pradesh,Lower Siang,2025-11,4,7,3,14,0.2857142857142857,0.5,0.21428571428571427,0.3428571428571428
Arunachal Pradesh,Lower Siang,2025-12,0,1,0,1,0.0,1.0,0.0,0.3
Arunachal Pradesh,Lower Subansiri,2025-09,19,25,0,44,0.4318181818181818,0.5681818181818182,0.0,0.42954545454545456
Arunachal Pradesh,Lower Subansiri,2025-10,6,16,0,22,0.2727272727272727,0.7272727272727273,0.0,0.3818181818181818
Arunachal Pradesh,Lower Subansiri,2025-11,18,10,0,28,0.6428571428571429,0.35714285714285715,0.0,0.4928571428571429
Arunachal Pradesh,Lower Subansiri,2025-12,7,4,0,11,0.6363636363636364,0.36363636363636365,0.0,0.49090909090909085
Arunachal Pradesh,Namsai,2025-09,32,29,0,61,0.5245901639344263,0.47540983606557374,0.0,0.45737704918032784
Arunachal Pradesh,Namsai,2025-10,20,15,1,36,0.5555555555555556,0.4166666666666667,0.027777777777777776,0.4611111111111111
Arunachal Pradesh,Namsai,2025-11,22,3,0,25,0.88,0.12,0.0,0.5640000000000001
Arunachal Pradesh,Namsai,2025-12,21,7,0,28,0.75,0.25,0.0,0.5249999999999999
Arunachal Pradesh,Pakke Kessang,2025-09,1,1,0,2,0.5,0.5,0.0,0.44999999999999996
Arunachal Pradesh,Pakke Kessang,2025-10,1,0,0,1,1.0,0.0,0.0,0.6
Arunachal Pradesh,Pakke Kessang,2025-11,0,0,1,1,0.0,0.0,1.0,0.1
Arunachal Pradesh,Papum Pare,2025-09,72,87,0,159,0.4528301886792453,0.5471698113207547,0.0,0.4358490566037736
Arunachal Pradesh,Papum Pare,2025-10,56,66,0,122,0.45901639344262296,0.5409836065573771,0.0,0.4377049180327869
Arunachal Pradesh,Papum Pare,2025-11,49,63,5,117,0.4188034188034188,0.5384615384615384,0.042735042735042736,0.41709401709401706
Arunachal Pradesh,Papum Pare,2025-12,24,25,0,49,0.4897959183673469,0.5102040816326531,0.0,0.44693877551020406
Arunachal Pradesh,Shi-yomi,2025-09,5,0,0,5,1.0,0.0,0.0,0.6
Arunachal Pradesh,Shi-yomi,2025-10,2,5,0,7,0.2857142857142857,0.7142857142857143,0.0,0.3857142857142857
Arunachal Pradesh,Shi-yomi,2025-11,1,15,5,21,0.047619047619047616,0.7142857142857143,0.23809523809523808,0.2666666666666666
Arunachal Pradesh,Shi-yomi,2025-12,0,2,0,2,0.0,1.0,0.0,0.3
Arunachal Pradesh,Siang,2025-09,31,43,0,74,0.4189189189189189,0.581081081081081,0.0,0.42567567567567566
Arunachal Pradesh,Siang,2025-10,4,11,0,15,0.26666666666666666,0.7333333333333333,0.0,0.38
Arunachal Pradesh,Siang,2025-11,2,6,4,12,0.16666666666666666,0.5,0.3333333333333333,0.2833333333333333
Arunachal Pradesh,Siang,2025-12,2,0,0,2,1.0,0.0,0.0,0.6
Arunachal Pradesh,Tawang,2025-09,56,14,0,70,0.8,0.2,0.0,0.54
Arunachal Pradesh,Tawang,2025-10,20,10,2,32,0.625,0.3125,0.0625,0.475
Arunachal Pradesh,Tawang,2025-11,16,13,5,34,0.47058823529411764,0.38235294117647056,0.14705882352941177,0.4117647058823529
Arunachal Pradesh,Tawang,2025-12,12,6,0,18,0.6666666666666666,0.3333333333333333,0.0,0.49999999999999994
Arunachal Pradesh,Tirap,2025-09,16,10,0,26,0.6153846153846154,0.38461538461538464,0.0,0.48461538461538467
Arunachal Pradesh,Tirap,2025-10,19,9,0,28,0.6785714285714286,0.32142857142857145,0.0,0.5035714285714286
Arunachal Pradesh,Tirap,2025-11,20,14,1,35,0.5714285714285714,0.4,0.02857142857142857,0.46571428571428564
Arunachal Pradesh,Tirap,2025-12,4,6,0,10,0.4,0.6,0.0,0.42
Arunachal Pradesh,Upper Siang,2025-09,10,5,0,15,0.6666666666666666,0.3333333333333333,0.0,0.49999999999999994
Arunachal Pradesh,Upper Siang,2025-10,6,9,0,15,0.4,0.6,0.0,0.42
Arunachal Pradesh,Upper Siang,2025-11,3,5,1,9,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.37777777777777777
Arunachal Pradesh,Upper Siang,2025-12,2,2,0,4,0.5,0.5,0.0,0.44999999999999996
Arunachal Pradesh,Upper Subansiri,2025-09,34,22,0,56,0.6071428571428571,0.39285714285714285,0.0,0.4821428571428571
Arunachal Pradesh,Upper Subansiri,2025-10,14,16,1,31,0.45161290322580644,0.5161290322580645,0.03225806451612903,0.4290322580645161
Arunachal Pradesh,Upper Subansiri,2025-11,11,11,11,33,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
Arunachal Pradesh,Upper Subansiri,2025-12,17,6,0,23,0.7391304347826086,0.2608695652173913,0.0,0.5217391304347825
Arunachal Pradesh,West Kameng,2025-07,43,30,10,83,0.5180722891566265,0.3614457831325301,0.12048192771084337,0.43132530120481927
Arunachal Pradesh,West Kameng,2025-09,46,35,1,82,0.5609756097560976,0.4268292682926829,0.012195121951219513,0.4658536585365854
Arunachal Pradesh,West Kameng,2025-10,32,14,0,46,0.6956521739130435,0.30434782608695654,0.0,0.508695652173913
Arunachal Pradesh,West Kameng,2025-11,20,19,7,46,0.43478260869565216,0.41304347826086957,0.15217391304347827,0.4
Arunachal Pradesh,West Kameng,2025-12,16,5,0,21,0.7619047619047619,0.23809523809523808,0.0,0.5285714285714285
Arunachal Pradesh,West Siang,2025-09,45,35,0,80,0.5625,0.4375,0.0,0.46875
Arunachal Pradesh,West Siang,2025-10,27,16,0,43,0.627906976744186,0.37209302325581395,0.0,0.4883720930232558
Arunachal Pradesh,West Siang,2025-11,21,21,2,44,0.4772727272727273,0.4772727272727273,0.045454545454545456,0.4340909090909091
Arunachal Pradesh,West Siang,2025-12,17,8,0,25,0.68,0.32,0.0,0.504
Assam,Bajali,2025-09,7,5,0,12,0.5833333333333334,0.4166666666666667,0.0,0.47500000000000003
Assam,Bajali,2025-10,4,0,0,4,1.0,0.0,0.0,0.6
Assam,Bajali,2025-11,3,3,2,8,0.375,0.375,0.25,0.3625
Assam,Bajali,2025-12,5,0,0,5,1.0,0.0,0.0,0.6
Assam,Baksa,2025-03,11,14,13,38,0.2894736842105263,0.3684210526315789,0.34210526315789475,0.31842105263157894
Assam,Baksa,2025-04,408,483,187,1078,0.3784786641929499,0.44805194805194803,0.17346938775510204,0.3788497217068645
Assam,Baksa,2025-05,37,25,20,82,0.45121951219512196,0.3048780487804878,0.24390243902439024,0.38658536585365855
Assam,Baksa,2025-06,28,12,12,52,0.5384615384615384,0.23076923076923078,0.23076923076923078,0.41538461538461535
Assam,Baksa,2025-07,110,71,39,220,0.5,0.32272727272727275,0.17727272727272728,0.4145454545454545
Assam,Baksa,2025-09,493,215,1,709,0.6953455571227081,0.3032440056417489,0.0014104372355430183,0.5083215796897038
Assam,Baksa,2025-10,408,128,90,626,0.6517571884984026,0.20447284345047922,0.14376996805111822,0.46677316293929716
Assam,Baksa,2025-11,322,138,25,485,0.6639175257731958,0.2845360824742268,0.05154639175257732,0.4888659793814432
Assam,Baksa,2025-12,303,93,13,409,0.7408312958435208,0.2273838630806846,0.03178484107579462,0.5158924205378974
Assam,Barpeta,2025-03,24,34,10,68,0.35294117647058826,0.5,0.14705882352941177,0.3764705882352941
Assam,Barpeta,2025-04,138,54,23,215,0.641860465116279,0.25116279069767444,0.10697674418604651,0.47116279069767436
Assam,Barpeta,2025-05,90,83,10,183,0.4918032786885246,0.453551912568306,0.0546448087431694,0.43661202185792347
Assam,Barpeta,2025-06,699,376,104,1179,0.5928753180661578,0.3189143341815098,0.08821034775233248,0.4602205258693809
Assam,Barpeta,2025-07,3310,895,184,4389,0.7541581225791752,0.20391888812941444,0.04192298929141034,0.5178628389154706
Assam,Barpeta,2025-09,2848,843,11,3702,0.7693138843868179,0.22771474878444084,0.002971366828741221,0.530199891950297
Assam,Barpeta,2025-10,1303,408,25,1736,0.7505760368663594,0.2350230414746544,0.014400921658986175,0.5222926267281105
Assam,Barpeta,2025-11,1286,394,158,1838,0.6996735582154516,0.21436343852013057,0.08596300326441784,0.49270946681175193
Assam,Barpeta,2025-12,847,219,7,1073,0.7893755824790307,0.20410065237651445,0.0065237651444548,0.5355079217148182
Assam,Biswanath,2025-04,104,114,32,250,0.416,0.456,0.128,0.39919999999999994
Assam,Biswanath,2025-09,215,120,2,337,0.6379821958456974,0.3560830860534125,0.005934718100890208,0.4902077151335312
Assam,Biswanath,2025-10,148,72,1,221,0.669683257918552,0.3257918552036199,0.004524886877828055,0.49999999999999994
Assam,Biswanath,2025-11,203,100,33,336,0.6041666666666666,0.2976190476190476,0.09821428571428571,0.4616071428571429
Assam,Biswanath,2025-12,119,58,8,185,0.6432432432432432,0.31351351351351353,0.043243243243243246,0.4843243243243243
Assam,Bongaigaon,2025-03,25,33,31,89,0.2808988764044944,0.3707865168539326,0.34831460674157305,0.3146067415730337
Assam,Bongaigaon,2025-04,221,87,61,369,0.5989159891598916,0.23577235772357724,0.16531165311653118,0.44661246612466127
Assam,Bongaigaon,2025-05,110,41,15,166,0.6626506024096386,0.2469879518072289,0.09036144578313253,0.4807228915662651
Assam,Bongaigaon,2025-06,33,14,14,61,0.5409836065573771,0.22950819672131148,0.22950819672131148,0.4163934426229508
Assam,Bongaigaon,2025-07,236,51,16,303,0.7788778877887789,0.16831683168316833,0.052805280528052806,0.5231023102310232
Assam,Bongaigaon,2025-09,734,161,6,901,0.8146503884572697,0.17869034406215317,0.006659267480577136,0.5430632630410654
Assam,Bongaigaon,2025-10,313,81,28,422,0.7417061611374408,0.19194312796208532,0.06635071090047394,0.5092417061611374
Assam,Bongaigaon,2025-11,385,95,14,494,0.7793522267206477,0.19230769230769232,0.02834008097165992,0.5281376518218622
Assam,Bongaigaon,2025-12,267,63,40,370,0.7216216216216216,0.17027027027027028,0.10810810810810811,0.4948648648648648
Assam,Cachar,2025-04,988,461,299,1748,0.5652173913043478,0.2637299771167048,0.17105263157894737,0.43535469107551483
Assam,Cachar,2025-06,847,584,201,1632,0.5189950980392157,0.35784313725490197,0.12316176470588236,0.43106617647058826
Assam,Cachar,2025-07,4026,1357,490,5873,0.685509960837732,0.2310573812361655,0.08343265792610251,0.48896645666609906
Assam,Cachar,2025-09,2579,871,13,3463,0.7447300028876697,0.2515160265665608,0.003753970545769564,0.5226682067571471
Assam,Cachar,2025-10,1150,427,304,1881,0.6113769271664008,0.22700691121743755,0.16161616161616163,0.4510898458266879
Assam,Cachar,2025-11,1167,540,177,1884,0.6194267515923567,0.28662420382165604,0.09394904458598727,0.4670382165605096
Assam,Cachar,2025-12,717,273,43,1033,0.6940948693126815,0.26427879961277834,0.041626331074540175,0.4999031945788964
Assam,Charaideo,2025-04,91,50,164,305,0.2983606557377049,0.16393442622950818,0.5377049180327869,0.2819672131147541
Assam,Charaideo,2025-05,29,11,10,50,0.58,0.22,0.2,0.434
Assam,Charaideo,2025-09,202,97,0,299,0.6755852842809364,0.32441471571906355,0.0,0.5026755852842809
Assam,Charaideo,2025-10,106,63,0,169,0.6272189349112426,0.3727810650887574,0.0,0.4881656804733727
Assam,Charaideo,2025-11,144,80,1,225,0.64,0.35555555555555557,0.0044444444444444444,0.49111111111111116
Assam,Charaideo,2025-12,87,35,19,141,0.6170212765957447,0.24822695035460993,0.1347517730496454,0.4581560283687943
Assam,Chirang,2025-03,12,29,15,56,0.21428571428571427,0.5178571428571429,0.26785714285714285,0.3107142857142857
Assam,Chirang,2025-04,189,199,179,567,0.3333333333333333,0.3509700176366843,0.31569664902998235,0.3368606701940035
Assam,Chirang,2025-07,893,364,52,1309,0.6822001527883881,0.27807486631016043,0.03972498090145149,0.49671504965622615
Assam,Chirang,2025-09,335,175,1,511,0.6555772994129159,0.3424657534246575,0.0019569471624266144,0.4962818003913894
Assam,Chirang,2025-10,145,83,1,229,0.6331877729257642,0.3624454148471616,0.004366812227074236,0.4890829694323144
Assam,Chirang,2025-11,223,135,2,360,0.6194444444444445,0.375,0.005555555555555556,0.48472222222222217
Assam,Chirang,2025-12,216,86,14,316,0.6835443037974683,0.2721518987341772,0.04430379746835443,0.4962025316455696
Assam,Darrang,2025-04,654,340,270,1264,0.5174050632911392,0.2689873417721519,0.21360759493670886,0.4125
Assam,Darrang,2025-05,87,53,308,448,0.19419642857142858,0.11830357142857142,0.6875,0.22075892857142856
Assam,Darrang,2025-06,63,25,10,98,0.6428571428571429,0.25510204081632654,0.10204081632653061,0.47244897959183674
Assam,Darrang,2025-07,190,56,11,257,0.7392996108949417,0.2178988326848249,0.042801556420233464,0.5132295719844359
Assam,Darrang,2025-09,1221,556,7,1784,0.6844170403587444,0.3116591928251121,0.003923766816143498,0.5045403587443946
Assam,Darrang,2025-10,672,306,107,1085,0.6193548387096774,0.2820276497695853,0.09861751152073733,0.46608294930875577
Assam,Darrang,2025-11,762,325,575,1662,0.4584837545126354,0.19554753309265946,0.34596871239470517,0.3683513838748496
Assam,Darrang,2025-12,741,253,3,997,0.7432296890672017,0.25376128385155466,0.003009027081243731,0.5223671013039117
Assam,Dhemaji,2025-03,20,46,19,85,0.23529411764705882,0.5411764705882353,0.2235294117647059,0.3258823529411764
Assam,Dhemaji,2025-04,179,176,52,407,0.4398034398034398,0.43243243243243246,0.12776412776412777,0.4063882063882064
Assam,Dhemaji,2025-05,264,174,153,591,0.4467005076142132,0.29441624365482233,0.25888324873096447,0.3822335025380711
Assam,Dhemaji,2025-06,135,126,55,316,0.4272151898734177,0.3987341772151899,0.17405063291139242,0.3933544303797468
Assam,Dhemaji,2025-07,1625,576,337,2538,0.64026792750197,0.22695035460992907,0.13278171788810086,0.4655240346729708
Assam,Dhemaji,2025-09,566,274,66,906,0.6247240618101545,0.30242825607064017,0.0728476821192053,0.4728476821192053
Assam,Dhemaji,2025-10,267,140,257,664,0.40210843373493976,0.21084337349397592,0.3870481927710843,0.34322289156626506
Assam,Dhemaji,2025-11,441,175,211,827,0.5332527206771464,0.21160822249093109,0.2551390568319226,0.4089480048367594
Assam,Dhemaji,2025-12,367,159,41,567,0.6472663139329806,0.2804232804232804,0.07231040564373897,0.47971781305114636
Assam,Dhubri,2025-03,89,229,98,416,0.21394230769230768,0.5504807692307693,0.23557692307692307,0.31706730769230773
Assam,Dhubri,2025-04,998,654,80,1732,0.5762124711316398,0.37759815242494227,0.046189376443418015,0.4636258660508083
Assam,Dhubri,2025-06,323,198,24,545,0.5926605504587156,0.363302752293578,0.044036697247706424,0.4689908256880734
Assam,Dhubri,2025-07,774,306,27,1107,0.6991869918699187,0.2764227642276423,0.024390243902439025,0.5048780487804878
Assam,Dhubri,2025-09,2776,1048,5,3829,0.7249934708801253,0.2737007051449465,0.0013058239749281796,0.517236876469052
Assam,Dhubri,2025-10,1260,458,108,1826,0.6900328587075575,0.2508214676889376,0.05914567360350493,0.4951807228915662
Assam,Dhubri,2025-11,1264,592,22,1878,0.6730564430244942,0.3152289669861555,0.011714589989350373,0.4995740149094782
Assam,Dhubri,2025-12,948,364,1,1313,0.722010662604722,0.27722772277227725,0.0007616146230007616,0.5164508758568164
Assam,Dibrugarh,2025-03,10,12,14,36,0.2777777777777778,0.3333333333333333,0.3888888888888889,0.3055555555555556
Assam,Dibrugarh,2025-04,179,149,186,514,0.34824902723735407,0.2898832684824903,0.36186770428015563,0.3321011673151751
Assam,Dibrugarh,2025-05,140,95,149,384,0.3645833333333333,0.24739583333333334,0.3880208333333333,0.33177083333333335
Assam,Dibrugarh,2025-06,413,127,134,674,0.612759643916914,0.1884272997032641,0.19881305637982197,0.44406528189910977
Assam,Dibrugarh,2025-07,1455,488,541,2484,0.5857487922705314,0.1964573268921095,0.2177938808373591,0.43216586151368763
Assam,Dibrugarh,2025-09,652,306,52,1010,0.6455445544554456,0.30297029702970296,0.05148514851485148,0.48336633663366335
Assam,Dibrugarh,2025-10,362,174,144,680,0.5323529411764706,0.25588235294117645,0.21176470588235294,0.41735294117647054
Assam,Dibrugarh,2025-11,409,226,218,853,0.4794841735052755,0.264947245017585,0.2555685814771395,0.3927315357561547
Assam,Dibrugarh,2025-12,275,98,54,427,0.6440281030444965,0.22950819672131148,0.12646370023419204,0.4679156908665106
Assam,Dima Hasao,2025-06,33,28,10,71,0.4647887323943662,0.39436619718309857,0.14084507042253522,0.4112676056338027
Assam,Dima Hasao,2025-07,83,51,14,148,0.5608108108108109,0.34459459459459457,0.0945945945945946,0.44932432432432434
Assam,Dima Hasao,2025-09,1,10,2,13,0.07692307692307693,0.7692307692307693,0.15384615384615385,0.2923076923076923
Assam,Dima Hasao,2025-10,0,7,2,9,0.0,0.7777777777777778,0.2222222222222222,0.25555555555555554
Assam,Dima Hasao,2025-11,1,5,0,6,0.16666666666666666,0.8333333333333334,0.0,0.35
Assam,Dima Hasao,2025-12,1,2,0,3,0.3333333333333333,0.6666666666666666,0.0,0.39999999999999997
Assam,Goalpara,2025-04,587,294,283,1164,0.5042955326460481,0.25257731958762886,0.24312714776632302,0.40266323024054984
Assam,Goalpara,2025-05,412,253,116,781,0.5275288092189501,0.323943661971831,0.14852752880921896,0.42855313700384123
Assam,Goalpara,2025-06,17,43,20,80,0.2125,0.5375,0.25,0.31375
Assam,Goalpara,2025-07,2119,590,189,2898,0.7311939268461007,0.20358868184955142,0.06521739130434782,0.5063146997929606
Assam,Goalpara,2025-09,1671,448,29,2148,0.7779329608938548,0.2085661080074488,0.013500931098696461,0.5306797020484172
Assam,Goalpara,2025-10,750,224,22,996,0.7530120481927711,0.2248995983935743,0.02208835341365462,0.5214859437751005
Assam,Goalpara,2025-11,794,244,48,1086,0.7311233885819521,0.22467771639042358,0.04419889502762431,0.5104972375690607
Assam,Goalpara,2025-12,531,124,90,745,0.7127516778523489,0.16644295302013423,0.12080536912751678,0.48966442953020134
Assam,Golaghat,2025-04,568,501,144,1213,0.4682605111294312,0.41302555647155814,0.11871393239901072,0.4167353668590272
Assam,Golaghat,2025-05,807,826,230,1863,0.4331723027375201,0.4433709071390231,0.12345679012345678,0.40526033279656465
Assam,Golaghat,2025-06,561,502,202,1265,0.4434782608695652,0.3968379446640316,0.15968379446640316,0.4011067193675889
Assam,Golaghat,2025-07,1617,1002,850,3469,0.4661285673104641,0.288844047275872,0.24502738541366387,0.3908330931104064
